"time,s\cell#",4,69,92,116,123,128,136,143,147,153,161,165,170,176,188,192,208,231,273,354,408,543,570,577
30.55,-0.0097270999,-0.0151979998,0.022907,-0.0072571998,-0.0048146001,0.0289830007,-0.0123190004,-0.0055045998,0.0013459,0.0261349995,-0.0052676001,-0.001559,0.0013751,-0.0139189996,0.0116180005,0.0043759998,-0.0091530997,0.0060536,-0.0019835001,-0.0078886999,-0.0087583,-0.0009214,-0.0131970001,0.0489500016
30.6,-0.0093401996,-0.014885,0.0188490003,-0.0084364004,-0.0047809999,0.0265919995,-0.0143499998,-0.0063526998,0.00074543,0.0282390006,-0.0035149001,-0.001531,-0.0028643,-0.0109689999,0.0175889991,0.0017069,-0.0092821997,0.0050523002,-0.0025829,-0.0080974996,-0.0096038999,-0.0021603999,-0.0135460002,0.0502200015
30.65,-0.0034731999,-0.0150990002,0.0213029999,-0.0071327998,-0.0052728001,0.0281259995,-0.0125909997,-0.0111800004,0.0032998,0.0296139996,-0.0043261,-0.00081948,-0.0035155001,-0.0122720003,0.0259579998,0.0034947,-0.0099227997,0.0049224999,-0.0026876,-0.0063478998,-0.0102340002,-0.0019489001,-0.0148029998,0.0513079986
30.7,-0.0048159002,-0.0154579999,0.0218959991,-0.0085818004,-0.0053944001,0.0303409994,-0.013491,-0.0029946,0.0023680001,0.0299089998,-0.0051084999,-0.0015949,0.0060586999,-0.010237,0.0286459997,0.0032158999,-0.0074518002,0.0056336001,-0.0025102,-0.0085901003,-0.0109540001,0.00096325,-0.014978,0.0513379984
30.75,-0.0035985999,-0.0179939996,0.0245929994,-0.0098372996,-0.0059316,0.0286049992,-0.0131029999,0.0022623001,-0.0014522,0.0305969995,-0.0030660999,-0.0013494,-0.0020784,-0.0095173996,0.0341450013,0.0047860998,-0.0080129998,0.0052498998,-0.0035335999,-0.0081267999,-0.0115010003,-0.00042497,-0.0155180003,0.0489239991
30.8,0.00075865,-0.0172160007,0.0198180005,-0.0070746001,-0.0034745999,0.0265340004,-0.0128330002,0.0078897001,0.00061004,0.0289660003,-0.0043778,-0.0055066999,-0.0063852998,-0.0112849995,0.0372480005,0.00078123,-0.0089758998,0.0032836001,-0.0042937999,-0.0108859995,-0.0106929997,-0.0012248,-0.0150629999,0.0512569994
30.85,0.0017702,-0.0130200004,0.0115740001,-0.0083975997,-0.0058414,0.0196790006,-0.0127760004,0.0069721998,-0.00039447,0.0306390002,-0.0015479,-0.0030411,-0.00038313,-0.0107709998,0.0432499982,0.0020731001,-0.0084857,0.0041852999,-0.0049350001,-0.0085650999,-0.0091883,-0.0026406001,-0.0137200002,0.0492970012
30.9,0.0078007998,-0.0126019996,0.0161809996,-0.0113209998,-0.0059540002,0.0215610005,-0.0121379998,0.0091853999,-0.0048042,0.0311719999,0.001405,-0.0040684999,0.0035828999,-0.0112669999,0.0452289991,0.0020355999,-0.0109299999,0.0021442999,-0.0037684001,-0.0068731001,-0.0096808998,-0.0035258001,-0.0145190004,0.0477610007
30.95,0.0110809999,-0.0094047002,0.0153890001,-0.0077141002,-0.0052701999,0.0206649993,-0.0118760001,0.0084018996,-0.0036907,0.0301009994,-0.0061463998,-0.0064351,0.0034169001,-0.0097532999,0.0485859998,0.0016176,-0.012104,0.0016669,-0.0020155001,-0.0059036999,-0.0093002999,-0.0034129999,-0.0132149998,0.0476690009
31,0.0097711002,-0.0116170002,0.0147700002,-0.0066195,-0.0047399001,0.0148400003,-0.0096562998,0.0077938,-0.0020635,0.0318900011,-0.0046589002,-0.0065703001,0.00098235,-0.0082793999,0.0502160005,-0.0010964,-0.0087510999,0.00055851,-0.0045452998,-0.0077151,-0.0078426003,-0.0033631001,-0.0137719996,0.0479030013
31.05,0.0145739997,-0.010675,0.0135420002,-0.0037489,-0.0047745998,0.0147360004,-0.0147909997,0.0053786002,-0.0030330999,0.0308940001,-0.0037926,-0.0054476,0.0028537,-0.0083298003,0.048103001,-0.00066258,-0.0100159999,0.00087755,0.0016154,-0.0030006999,-0.0095942002,-0.0031432,-0.0158869997,0.0459630005
31.1,0.0138360001,-0.0094368998,0.0128490003,0.0027705,-0.0041459999,0.0136230001,-0.0104459999,0.0060934001,-0.0016355,0.0278210007,-0.0020530999,-0.0063779,0.0028379001,-0.0083528999,0.0479229987,-0.00090599,-0.0083903996,-0.0015786,-0.0028089001,-0.0065095001,-0.0074451999,-0.0039575002,-0.0120660001,0.0451919995
31.15,0.0136989998,-0.0090749003,0.0079007996,0.0096642002,-0.0030771999,0.013208,-0.0086372001,0.0077702999,-0.0026630999,0.0297849998,-0.0060573998,-0.0042292001,0.0027071,-0.0078798998,0.0474300012,-0.0019803999,-0.0096880998,-0.00082656,-0.0066342,-0.0057048998,-0.0077053001,-0.0036233,-0.0125289997,0.0457499996
31.2,0.0116940001,-0.0092655001,0.0112279998,0.0108749997,-0.004367,0.0122710001,-0.0100760004,0.0083197001,-0.0040313001,0.0302610006,-0.0048408001,-0.0044311001,0.002013,-0.0048441999,0.046627,-0.0028766,-0.0103200004,0.00296,-0.0038876,-0.0060214,-0.0068565002,-0.0027164,-0.0159159992,0.0438500009
31.25,0.0145619996,-0.0092096999,0.0140129998,0.0095571997,-0.0040732999,0.0140340002,-0.0113540003,0.0079362998,0.0016348,0.0276410002,-0.0061701001,-0.0019983,0.0090926001,-0.0060067,0.0458079986,-0.0011638,-0.0103540001,-0.00027517,-0.0054604998,-0.0046978998,-0.0071204999,-0.0032949001,-0.013824,0.0430330001
31.3,0.0141890002,-0.0123469997,0.0111919995,0.011953,-0.0036400999,0.0133389998,-0.0111349998,0.0122330002,0.00075013,0.0257859994,-0.0045741,-0.0032434999,0.0157030001,-0.0077164001,0.0423300005,-0.0022652,-0.0108989999,0.0019612999,-0.0039769001,-0.0044940999,-0.0085934997,-0.0027991,-0.0154689997,0.0426790006
31.35,0.0147799999,-0.0118659995,0.0072621,0.0111210002,-0.0042714002,0.0108439997,-0.0138539998,0.0100250002,-0.0025428999,0.0226520002,-0.0088107996,-0.0030111,0.0200030003,-0.0069793998,0.0417179987,-0.0010203,-0.0081641003,-0.0016075,-0.0040505999,-0.0089787999,-0.0072013,-0.0053341002,-0.0154090002,0.0389439985
31.4,0.0143750003,-0.0130080003,0.0102819996,0.0097458996,-0.0041737999,0.0106380004,-0.0122830002,0.0127889998,-0.0023504,0.0223360006,-0.0070055998,-0.0013593,0.0227910001,-0.0073509002,0.0444669984,-0.0020914001,-0.0111140003,0.00022337,-0.0053079999,-0.0066637001,-0.0078274002,-0.0046835998,-0.0143419998,0.0416640006
31.45,0.0131609999,-0.0133920005,0.0142200002,0.0090466999,-0.0052147,0.0113779996,-0.014188,0.0146669997,-0.0043028998,0.0202169996,-0.0069725998,-0.0021788999,0.0248819999,-0.009323,0.0424330011,-0.0022322,-0.0050515002,0.00084036,-0.0063483999,-0.0074860002,-0.0106229996,-0.0050079999,-0.0149419997,0.0405579992
31.5,0.0116280001,-0.0122450003,0.0048337001,0.0104189999,-0.0026022,0.005779,-0.0157859996,0.0075972001,-0.0034248,0.0177929997,-0.011531,-0.0034816,0.0284490008,-0.0076834001,0.0449040011,-0.0027836999,-0.0074033001,-0.0012914001,-0.0066553,-0.0086591002,-0.0083595999,-0.0046091001,-0.0134060001,0.0355199985
31.55,0.0100069996,-0.0114350002,0.010156,0.010493,-0.003757,0.0064889002,-0.0143910004,0.0086626001,-0.0015568,0.0218000002,-0.0130019998,-0.0030233001,0.0320219994,-0.0083283996,0.0415860005,-0.0026572,-0.0073504001,0.00048663,-0.0084841,-0.0063894,-0.0085362997,-0.0037004999,-0.0151089998,0.0380910002
31.6,0.0095058996,-0.012232,0.0104970001,0.0096672997,-0.0047574001,0.0108209997,-0.0142449997,0.0077223,-0.0019236,0.0211779997,-0.0103519997,-0.0034014999,0.0317640007,-0.0073261,0.042746,-0.0029106999,-0.0060023,0.0013380999,-0.0079464996,-0.0072746999,-0.0083641997,-0.0048795999,-0.014223,0.0352570005
31.65,0.0063507999,-0.0119040003,0.0125500001,0.0088093001,-0.0029849999,0.0083267,-0.0156890005,0.0070416001,-0.0059527,0.0197299998,-0.0115710003,-0.0054883999,0.0344480015,-0.0056305998,0.0403640009,-0.0019882,-0.0061959,-0.00029806,-0.0074769999,-0.0096100997,-0.007189,-0.0043183002,-0.013394,0.0361829996
31.7,0.0072992998,-0.0117859999,0.0097190998,0.0062047001,-0.0020355,0.0070000002,-0.015501,0.0117039997,-0.0058665001,0.0101359999,-0.0064792,-0.0044523999,0.0321360007,-0.0098588001,0.0388259999,-0.00023374,-0.0065078,-0.0016085,-0.0057446002,-0.0071792002,-0.0086123999,-0.0022005001,-0.0142170005,0.033636
31.75,0.010605,-0.0129709998,0.013088,0.0078175999,-0.00083999,0.0090340003,-0.0160109997,0.0162760001,-0.0012842,0.0115879998,-0.0100649996,-0.0039448999,0.0282540005,-0.0095335003,0.0383419991,-0.0021021999,-0.0050304998,-0.0016832,-0.0067203999,-0.0117960004,-0.0097597996,-0.0041123,-0.0137430001,0.0355979986
31.8,0.010605,-0.0121240001,0.0117410002,0.0120029999,-0.0040016002,0.0037865001,-0.0130439997,0.0099301999,-0.0036142,0.0130860005,-0.0056793001,-0.0070131002,0.0320030004,-0.0099069998,0.0371089987,-0.0020069,-0.0091219004,-0.00053084,-0.0085271001,-0.0090498002,-0.0102430005,-0.0046119001,-0.0135239996,0.0328899994
31.85,0.0102620004,-0.0141089996,0.0154149998,0.0075198999,0.00078995,0.0057148999,-0.0160370003,0.0139220003,-0.0084848003,0.0087654004,-0.0097591998,-0.0067719999,0.0335999988,-0.0126820002,0.0352890007,-0.0020016001,-0.0074450001,-0.0009918601,-0.0074768001,-0.0079314997,-0.0109400004,-0.0050716,-0.0130700003,0.0306030009
31.9,0.0125759998,-0.0132010002,0.0100069996,0.0088384002,-0.00016248,0.0023682001,-0.0132480003,0.0165539999,-0.0063884002,0.0110940002,-0.0092842998,-0.0070465999,0.0332340002,-0.0123009998,0.0405660011,-0.0025114999,-0.0079985997,-0.00111,-0.0062628002,-0.0086115003,-0.0102629997,-0.003487,-0.0164710004,0.0315620005
31.95,0.0128659997,-0.0118359998,0.0137339998,0.0088112997,-0.0017607,0.0014675,-0.0163119994,0.0163620003,-0.0062404,0.0116999997,-0.0082876002,-0.0070370999,0.0298289992,-0.0095833,0.0414040014,-0.0018163,-0.0078664999,-0.0022195999,-0.006296,-0.011984,-0.0087193996,-0.0036231,-0.0165979993,0.0287939999
32,0.0152820004,-0.0086425999,0.0109200003,0.0081620999,0.0017066,0.0041843001,-0.0155429998,0.0183760002,-0.0059769,0.010733,-0.010059,-0.0055441,0.0336350016,-0.0117189996,0.0447419994,-0.0014711,-0.0055645001,-0.0013944,-0.0064969002,-0.0108040003,-0.0109949997,-0.0028833,-0.0150490003,0.0279980004
32.05,0.0201660004,-0.0092385998,0.0088413004,0.0052149999,-0.00095108,0.0001167,-0.0143879997,0.0207959991,-0.0048496001,0.0096685998,-0.0090421,-0.0054926001,0.0336339995,-0.0096648,0.0439429991,-0.00012674,-0.0080688996,-0.0019098,-0.0070644999,-0.0100290002,-0.0097171003,-0.0045007002,-0.0168110002,0.0296260007
32.1,0.0199560001,-0.0063673998,0.0084081003,0.0087601002,-0.0020578001,-0.0039682002,-0.0163729992,0.0134140002,-0.0075396998,0.0097527998,-0.0088850996,-0.0062139998,0.0398790017,-0.0119190002,0.047375001,-0.0024559,-0.0099414997,-0.0031037,-0.0076098,-0.0098377997,-0.0089339996,-0.005998,-0.0125970002,0.0282630008
32.15,0.0179810002,-0.0072412002,0.0105210003,0.0074159,-0.002044,-0.0021422,-0.0159230009,0.0107049998,-0.0081818998,0.0155260004,-0.0090953996,-0.0072844001,0.0381699987,-0.0105119999,0.0505100004,-0.0015139,-0.0116539998,-0.0051318002,-0.0070749,-0.0087767998,-0.0104700001,-0.0047057001,-0.0150300004,0.0300970003
32.2,0.0204169992,-0.0047757002,0.0052276002,0.0087013002,-0.001452,0.00088336,-0.0161729995,0.0096484004,-0.0075126002,0.01468,-0.010369,-0.0056866999,0.0383329988,-0.0098000001,0.0516769998,-0.00094748,-0.0091105998,-0.0044788001,-0.0062503,-0.0074641001,-0.0088168997,-0.0053685,-0.0136550004,0.0301920008
32.25,0.0173889995,-0.0029718,0.00071371,0.0062802001,-0.0018562,0.0013041,-0.0182910003,0.0064635999,-0.0076926001,0.0157299992,-0.0120099997,-0.0055482001,0.0430219993,-0.012879,0.0480309986,-0.0013538999,-0.0117199998,-0.0064221001,-0.0093454001,-0.0046370998,-0.0066082999,-0.0051285001,-0.014769,0.0304070003
32.3,0.0175340008,-0.00075849,0.0046350001,0.0085842004,-0.0016085,0.0027167001,-0.0194690004,0.0104189999,-0.0060005002,0.0158179998,-0.0050880001,-0.0029392,0.0375160016,-0.0109329997,0.0459790006,-0.0025223,-0.0089189,-0.0056587001,-0.0062072999,-0.0078713996,-0.0092685996,-0.0045898999,-0.0145049999,0.0296349991
32.35,0.0200149994,0.00040203,0.0025514001,0.0061233998,-0.0026286,0.0011175,-0.015501,0.0085594999,-0.0054985001,0.0149060003,-0.0056277001,-0.0063300999,0.0322499983,-0.0104870005,0.0467570014,-0.00078707,-0.0097706998,-0.0054100999,-0.0070779002,-0.0069054998,-0.0115510002,-0.0029802001,-0.0153860003,0.0295630004
32.4,0.0182240009,0.0058141998,0.0075412998,0.0061210999,-0.00068271,0.0014061,-0.0158399995,0.0069793998,-0.0086168004,0.0164349992,-0.0099537997,-0.0068407999,0.0317850001,-0.0118140001,0.0438069999,-0.0020930001,-0.0094095003,-0.0052336999,-0.0100039998,-0.0068064998,-0.0094798002,-0.004561,-0.0108970003,0.0299600009
32.45,0.020606,0.0082011996,0.0054759998,0.0082545001,-0.0045751999,0.0029597001,-0.0171119999,0.004561,-0.0062362999,0.0173339993,-0.0091214003,-0.0045523001,0.0355760008,-0.0092225997,0.0445730016,-0.00073926,-0.0087305,-0.0069292998,-0.0073024002,-0.0066288002,-0.0072653,-0.0054512001,-0.0053385999,0.028748
32.5,0.0213099997,0.0115949996,0.0017253,0.0059970999,-0.0022877001,0.0011845001,-0.0188069995,0.0049561001,-0.0059325998,0.0177030005,-0.0111609995,-0.0048745,0.0359009989,-0.0074418001,0.0439810008,-0.0014545,-0.0102019999,-0.0081542004,-0.0089739002,-0.0031309,-0.0090675997,-0.0050875,-0.0005312,0.0249310005
32.55,0.0211660005,0.0137,0.0019117,0.0077900002,-0.0049907002,0.0010166001,-0.0147409998,0.0039657,-0.0086335,0.0150300004,-0.0098224003,-0.0044260002,0.0300409999,-0.0095362999,0.0462349989,-0.0019807001,-0.012472,-0.0077431002,-0.0133800004,-0.0031487001,-0.0080437995,-0.0033124001,0.0036166001,0.0283710007
32.6,0.0162749998,0.0109400004,0.0049067,0.0042595998,-0.0062042,0.0021788001,-0.0169619992,0.00040492,-0.0079528,0.0165439993,-0.0106610004,-0.0048364,0.0340950005,-0.0094972998,0.0428000018,-0.0029149,-0.011562,-0.0038822,-0.0085292002,-0.0031826999,-0.0073179002,-0.0029648,0.0069578001,0.0252560005
32.65,0.0181469992,0.0133819999,0.0043382002,0.0049510002,-0.0048476001,0.0041327998,-0.0158009995,0.00073287,-0.0078086001,0.0134659996,-0.0088306004,-0.0024814,0.0306010004,-0.0075794999,0.045460999,-0.0016397,-0.0122920005,-0.0045547001,-0.0095838001,-0.0017725,-0.0061756,-0.0021623999,0.0082834996,0.0243110005
32.7,0.0166280009,0.0077775,0.0019636001,0.0041902,-0.0034687,0.00078634,-0.0174790006,0.0065918998,-0.0091084,0.0148280002,-0.0094836,-0.0026286,0.0234609991,-0.0074343001,0.0410559997,-0.0027310001,-0.0132630002,-0.0049016001,-0.0074442001,-0.0034904999,-0.0079902001,-0.0024387001,0.0124730002,0.0242369995
32.75,0.0137839997,0.0093024001,0.0054787002,0.0056281001,-0.0029653001,-0.00045089,-0.0153019996,0.0046112998,-0.0058097998,0.0097420998,-0.0072448999,-0.0043473002,0.0227669999,-0.0058837002,0.0417589992,-0.0023366001,-0.0142989997,-0.0062774001,-0.0082219001,-0.0028083001,-0.0091538997,-0.0043795002,0.0133739999,0.0247579999
32.8,0.0165899992,0.0086484002,0.00041122,0.0048914999,-0.0029190001,0.00044478,-0.0124850003,0.0055725998,-0.0064433999,0.0149670001,-0.0097366003,-0.0010619001,0.0249739997,-0.0088422997,0.0389709994,-0.0039126999,-0.0103829997,-0.0028841,-0.003698,-0.0053909998,-0.0081944996,-0.0043871002,0.0154550001,0.0247789994
32.85,0.0134929996,0.0092203999,0.0043838001,0.0026111,-0.0058733998,0.0011864,-0.0163359996,0.0045838002,-0.0088114999,0.0124150002,-0.0077216001,-0.0022050999,0.0243340004,-0.0082673002,0.0399309993,-0.0027457001,-0.0114970002,-0.0028663001,-0.0079957005,-0.0026519999,-0.0082428996,-0.0031580001,0.0175579991,0.0236269999
32.9,0.0100220004,0.0060659,0.0029799,0.0028404,-0.0045999,0.0049887998,-0.0143929999,0.0050602001,-0.0095648998,0.0101389997,-0.0082687,-0.0025332,0.0192949995,-0.0075829001,0.0372579992,-0.0026499,-0.0118070003,-0.004652,-0.0080679003,-0.0024265,-0.0085442998,-0.0039323,0.0171070006,0.0217840001
32.95,0.0126710003,0.0092475004,0.00024363,0.0033088999,-0.0056918999,0.0052935001,-0.0155389998,0.0022766001,-0.0109179998,0.012205,-0.0086014001,-0.0026434001,0.0242609996,-0.0072500999,0.0353950001,-0.0038121999,-0.0127269998,-0.0033076,-0.0071874,-0.0079782996,-0.0083883004,-0.005103,0.0193869993,0.0192549992
33,0.011155,0.0059475,0.0018059,0.00078315,-0.0050737001,0.0063847001,-0.0168699995,0.0054020002,-0.0097113997,0.0106269997,-0.0059540002,-0.0015643,0.0239390004,-0.0082526999,0.0361660011,-0.0043370002,-0.0150499996,-0.0034783001,-0.0074384999,-0.0059064999,-0.0079885004,-0.0038433,0.0173509996,0.0207109991
33.05,0.0104879998,0.0062310998,-0.00077766,-0.00020557,-0.0033672999,0.0060422001,-0.0155959995,-0.002324,-0.0081356,0.0089862999,-0.0069356998,-0.0026948,0.0194019992,-0.0048700999,0.037765,-0.00351,-0.0128939999,-0.0039884001,-0.0061697001,-0.0036315001,-0.0046009002,-0.0043875999,0.0190740004,0.0193300005
33.1,0.0114550004,0.0072972002,0.000085118,0.0012218,-0.0030689,0.0044677998,-0.0150349997,0.00129,-0.0100670001,0.0055431998,-0.0078892997,-0.0050701001,0.0246130005,-0.0040997998,0.0320100002,-0.0047983001,-0.0104799997,-0.0045039998,-0.0068934001,-0.0044372999,-0.0056679002,-0.0026755999,0.0183249991,0.0167699996
33.15,0.0131909996,0.0098559,0.0031874001,0.00046742,-0.0053742002,0.0063188002,-0.012995,0.0030507999,-0.0122069996,0.0092363004,-0.0086971,-0.00398,0.0239000004,-0.0031866,0.0314900018,-0.0034904999,-0.0128499996,-0.0040639001,-0.0075400001,-0.0054430999,-0.00052544,-0.0036104999,0.0187180005,0.0168159995
33.2,0.0114329997,0.0098457998,0.0025829,0.0024417001,-0.0063271001,0.0067571001,-0.0122159999,0.0015614,-0.0086998995,0.0062210001,-0.0061411001,-0.0042872,0.0208420008,0.00096858,0.0312249996,-0.0050039999,-0.0114709996,-0.0053611998,-0.0084827002,-0.0084897997,0.0078421999,-0.0038580999,0.0190040004,0.016175
33.25,0.0114080003,0.010148,0.000086892,-0.00040581,-0.0042007999,0.0052080001,-0.0142649999,0.0044763,-0.0052589001,0.0062783998,-0.0081808995,-0.0019127,0.0199669991,0.00012145,0.0295919999,-0.0040795999,-0.013789,-0.004162,-0.0122659998,-0.0091447998,0.0116900001,-0.0042132,0.0178580005,0.0178149994
33.3,0.0090814997,0.0125489999,0.0039726999,-0.0015484,-0.0053884001,0.0060683,-0.0157420002,0.0049389,-0.0047411998,0.0068255002,-0.0086505003,-0.0022936999,0.0220529996,-0.0022098001,0.0298280008,-0.0030791999,-0.0124030001,-0.0054567,-0.0117279999,-0.0060116998,0.0198630001,-0.0059493999,0.0173640009,0.0178389996
33.35,0.0080907997,0.0096837003,-0.0010708,-0.0012433,-0.0061460999,0.0034803001,-0.0139730005,0.010768,-0.0042773001,0.0047984002,-0.0079619,0.00027548,0.0175650008,0.0022219999,0.0268760007,-0.0039129001,-0.0136089996,-0.004611,-0.0098916003,-0.0079819998,0.0264389999,-0.0060178,0.0159019995,0.01456
33.4,0.0097249998,0.0082320999,0.0041844002,-0.0038204,-0.0049191001,-0.00078569,-0.013541,0.0196250007,-0.0042363,0.0024713001,-0.0105910003,-0.0011876,0.0131599996,-0.0024067,0.0240640007,-0.0038252999,-0.0119000003,-0.0053777001,-0.0045372001,-0.0062899999,0.0287779998,-0.0030972001,0.0137130003,0.0139370002
33.45,0.0094838003,0.0037636999,0.0034817001,-0.0036746,-0.0045457999,-0.0039853998,-0.0142980004,0.0236789994,-0.0024261,-0.002782,-0.0106969997,-0.00034977,0.0122790001,-0.0044159,0.0232389998,-0.0026932,-0.0117830001,-0.0030638999,-0.0044483999,-0.0092110997,0.0340630002,-0.0028947,0.0113030002,0.0140310004
33.5,0.0071677999,0.0051178001,0.00088274,-0.0030791,-0.0066471999,-0.0082069999,-0.014796,0.0218199994,-0.0029074999,-0.0046899999,-0.0073861,0.0007832,0.0110480003,-0.0026285001,0.0225879997,-0.0034101999,-0.0108700003,-0.0044602999,-0.0036619001,-0.0076795002,0.0364370011,-0.0016259,0.0125979995,0.0132759996
33.55,0.0088996002,0.0026062999,-0.00067304,-0.0039047,-0.0060707,-0.0072491001,-0.0132790003,0.0236670002,-0.0049898,-0.0045572999,-0.0073648002,-0.0050515002,0.0082141003,-0.0058362,0.0215780009,-0.0030258,-0.0119500002,-0.0059115002,-0.0078419,-0.0067574,0.0363489985,-0.0017970999,0.0094122002,0.0138680004
33.6,0.0071598999,0.0016573,-0.0017927,-0.0055741998,-0.0055342,-0.0046637999,-0.0158220008,0.0231030006,-0.0062362999,-0.0076009999,-0.0064679999,-0.0010318001,0.0077591999,-0.0039247,0.0211319998,-0.0023133,-0.0123779997,-0.0019479,-0.0066346,-0.0090949005,0.0384589992,-0.0032532001,0.0129530001,0.014804
33.65,0.0043608998,0.0040251999,0.0032405001,-0.0056802002,-0.0055509,-0.0065126,-0.0145610003,0.0239770003,-0.0049298001,-0.0045739999,-0.009358,-0.003369,0.0056841001,-0.0059578,0.0228029992,-0.0033434001,-0.0130650001,-0.0020844999,-0.0037,-0.0086345999,0.0381119996,-0.0022833999,0.012228,0.0121320002
33.7,0.0055348999,0.0038971,-0.0010328999,-0.0048803999,-0.0062723998,-0.0025181,-0.0126210004,0.0203210004,-0.0042325002,-0.0051373001,-0.0100159999,-0.0030793999,0.0029281999,-0.0035224999,0.0186059996,-0.0031332001,-0.0137019996,-0.0009241,-0.0040511,-0.0074486998,0.0390410013,-0.0042033,0.0098860003,0.0155480001
33.75,0.0028545,0.0037314999,0.00064442,-0.0041410001,-0.0077121998,-0.0032621,-0.0118500004,0.0240829997,-0.0069647999,-0.0076246001,-0.0044702999,-0.0040289001,0.0043294001,-0.0044638999,0.0179089997,-0.0045445999,-0.0133020002,-0.0027741999,-0.0039408999,-0.0100539997,0.0362379998,-0.0041685998,0.0082686003,0.0152979996
33.8,0.0036684,0.0054263999,-0.00049335,-0.0042089,-0.0061475001,-0.0061623999,-0.012054,0.0222069994,-0.0067717,-0.0067301998,-0.0041104001,-0.0038685,0.0021126,-0.0051449998,0.0204990003,-0.0025128,-0.0143809998,-0.0028855,-0.0046640998,-0.0086939,0.0349740013,-0.0039404002,0.0082441,0.0136249997
33.85,0.0019874,0.0055311001,0.00022807,-0.0032677001,-0.0083761001,-0.0048243999,-0.0141759999,0.0192310009,-0.0085608996,-0.00089976,-0.0101819998,-0.0044427002,0.0011593,-0.0044322,0.0205869991,-0.0015444,-0.0123370001,-0.0023703,-0.0039913999,-0.0101119997,0.0350809991,-0.0043279999,0.0085477997,0.0109050004
33.9,0.0049593998,0.0059616002,-0.0024411001,-0.0060248999,-0.0073334002,-0.0026199999,-0.0139530003,0.0222149994,-0.0084597003,-0.0013845999,-0.0077893999,-0.0058872001,-0.0014525,-0.0073412,0.0167289991,-0.0024176999,-0.013088,-0.0030431999,-0.0034694001,-0.0095295999,0.0355699994,-0.0047569,0.0067185001,0.014339
33.95,0.0028526001,0.0049724001,-0.0054048002,-0.0045913998,-0.0086193997,-0.001211,-0.0109080002,0.0181729998,-0.0063618999,-0.0029728001,-0.0066360999,-0.0035395999,-0.0048243999,-0.0076309,0.0183099993,-0.0029362,-0.0119810002,-0.0011358,-0.0069880001,-0.0103860004,0.0332939997,-0.0034725999,0.0072066998,0.0112600001
34,0.0029810001,0.0034755999,0.0012154001,-0.0051532998,-0.0067901998,-0.0027260999,-0.0104790004,0.019878,-0.0063780998,-0.0067122001,-0.0099075995,-0.0038045,-0.0048453999,-0.0057496,0.0140960002,-0.0029404999,-0.0098890001,-0.0019299,-0.0071048001,-0.0084894001,0.0320539996,-0.0029831999,0.0053419,0.0119160004
34.05,0.0035528999,0.0027782,-0.00088271,-0.0047778999,-0.0062102,-0.0050247,-0.0118570002,0.0168810003,-0.0098978002,-0.0069741998,-0.0102080004,-0.0046412,-0.0039049,-0.0053830999,0.0151350005,-0.0018106,-0.0098984996,-0.0030807001,-0.0040588998,-0.0087949,0.0331909992,-0.0032074,0.0051461998,0.0109839998
34.1,0.0019705,0.00090948,-0.0021054,-0.0032472,-0.0090610003,-0.0076632001,-0.0087785004,0.0181859992,-0.0077650002,-0.0061984002,-0.0073449002,-0.0046445001,-0.0043998999,-0.0028536001,0.0139279999,-0.0014429,-0.0107310005,-0.00086298,-0.0043175002,-0.0098002004,0.0291600004,-0.0040377998,0.0056225001,0.0110250004
34.15,0.0021376,0.0042885998,-0.0046147001,-0.0026672999,-0.0090020001,-0.0081192004,-0.0096103,0.0192290004,-0.0045757,-0.0083542001,-0.0083470996,-0.0059345998,-0.0054122,-0.0061157998,0.0151070002,-0.0011947,-0.0116710002,-0.00096558,-0.0051528001,-0.0095375003,0.0302220006,-0.0050996998,0.0077215,0.0112669999
34.2,0.0025623001,0.0047570001,-0.00465,-0.0029513999,-0.0080442,-0.0079995999,-0.0070739998,0.0191089995,-0.010268,-0.0042452998,-0.0090226,-0.0059884,-0.0060725999,-0.0046064002,0.0147200003,-0.00087185,-0.0102500003,-0.0019496999,-0.0040981001,-0.0111069996,0.0304550007,-0.0038007,0.0059202998,0.010454
34.25,0.0014772,0.0029626,-0.0021931999,-0.0018606,-0.0084886001,-0.0103909997,-0.0084439004,0.0174749997,-0.0081460997,-0.0078140004,-0.0077495002,-0.0067644999,-0.0079370001,-0.006234,0.011287,-6.81129995427909E-006,-0.0089691998,-0.0018466,-0.0069654002,-0.0111039998,0.0280709993,-0.0046998002,0.0056579998,0.0099107996
34.3,0.0042253998,0.0051532001,-0.0051517999,-0.0028077001,-0.0062694,-0.0085853999,-0.0081166001,0.0179450009,-0.0062406999,-0.0075888,-0.0059941998,-0.0027945,-0.0078801997,-0.0087978998,0.0124279996,-0.0031000001,-0.0095266001,-0.00078107,-0.0056419,-0.0091546997,0.0277740005,-0.0045456002,0.0025613001,0.0098775001
34.35,0.00042474,0.0032810001,-0.0039213002,-0.0027808,-0.0087521998,-0.0068729999,-0.0102329999,0.0187340006,-0.0059953001,-0.0065648002,-0.0100060003,-0.0041621998,-0.0062802001,-0.0043469998,0.0122530004,-0.0049252999,-0.0101039996,-0.0019025001,-0.0074729002,-0.010117,0.0280360002,-0.0045813001,0.0032964,0.0093769999
