,0N,1N,2N,3N,4N,5N,6N,7N,8N,9N,10N,11N,12N,13N,14N,15N,16N,17N,18N,19N,20N,21N,22N,23N,24N,25N,26N,27N,28N,29N,30N,31N,32N,33N,34N,35N,36N,37N,38N,39N,40N,41N,42N,43N,44N,45N,46N,47N,48N,49N,50N,51N,52N,53N,54N,55N,56N,x,y,ang
10,0.510656350007548,4.222362056512228,1.3689006077368826,0.2760959569721278,2.601047989540649,0.9393221588861703,0.15443434586760235,3.297706260566558,0.508876003797671,1.509430499037178,0.4961481503343176,1.2056335206458386,1.7005105683756783,1.6582334490736659,3.6055163427231065,10.620308276890956,8.6867742955335,6.099153588659525,4.094108530207514,0.028398393634032747,0.5997068378838719,0.7111335458149526,0.3408447564344391,2.6562135183584235,3.833398976979246,2.0637945062516723,2.3311330630876475,3.1619320885528945,3.8147613154313698,0.48819691768440115,1.6557414546794107,0.31901020408273634,0.8209227100207241,3.4386818571092843,1.6629417798842205,0.8699313620093729,0.40116090443873853,0.6009750134225018,0.6159808149847235,0.5789984563482976,5.651498662830358,4.708897965961762,8.751214426346037,3.326791087175461,1.7929942672132848,2.5548831872781266,2.1161177390439287,3.8712429008573523,5.1829988210961515,2.271507725716718,4.58125402183946,2.043755885622107,1.9495358572356503,2.2112160101642915,0.955697097118289,0.49993257230680554,1.0509647969669058,0.9249510409691831,0.4109235480422403,-0.20662419235551038
11,2.037456752985961,0.293593987138125,2.536348219099211,2.694217187420468,0.13176804251117877,4.613172296150628,0.5904732795225844,0.8314059011145769,2.3604270948233674,0.48419036478517313,3.8699443572868315,0.5946027884168018,2.014878103179879,3.6898878524642016,4.039481725819236,8.863043008822485,10.369018631892315,5.5582067242583975,5.848065787820676,0.25798598718362326,2.3421774392431125,1.386679919826263,0.38128512325451214,4.281878044567905,1.9235461511301306,0.6868816246310219,4.567524322235802,2.749015111603204,0.8568526559002144,0.22212134783227236,0.1438927434415303,1.3078099370183491,2.456188234160978,0.8803694858504879,0.6150270087886678,2.480189730252806,0.5993904994193104,0.03289572408630564,1.1122772719416547,0.4123123999040969,5.022405381373845,4.64814627527575,7.116631784732952,6.923850994475294,7.269860067001912,2.8217677721920906,7.143356725587308,8.190581127857623,4.552185521336495,9.00939146278757,2.4327236610094127,5.428633544638297,2.153587077725812,2.357008215979359,3.8106654683216745,5.014915089758608,0.061990206009207946,0.920559569952603,0.43998278197057233,-0.141750898359344
12,2.9118514715132515,2.117464120524845,2.289047086563695,0.6821582690878043,0.4403243788136392,0.7694415884803324,4.919525600572132,0.7905005271610898,2.057780576555599,0.9293024896541614,0.8902953540066715,1.9423421371636769,0.23053271508509343,1.0488918809449432,2.576370680833166,8.210610026245813,8.516981349365912,8.918345543198358,9.356740127176167,3.994226406715914,2.038809711859048,8.089720815567757,1.5660942929655952,2.498790112832505,2.3023833581581736,1.5329619996180077,1.4573379235398192,3.8863273070580675,0.48781966847132935,1.2484087131234691,0.5523281592676103,0.5510026536777335,0.4028964487255825,0.10837181575876173,2.1029287609912064,0.7413814842530322,0.952393063610392,0.35546031534171424,1.1895328605174824,0.8736364139702564,4.3987116948498794,2.5148764819969025,6.787554946344182,1.3018900428238698,2.1891528204132134,1.607049866510208,2.6220911760974506,3.968157784126081,1.6832129189728284,6.25139703640035,1.5830034289403483,0.6620582902001271,2.6329074408807727,4.618566700014104,0.29515049106866115,2.9904338714050813,1.177138337329448,0.9441327513608416,0.4771797657511515,-0.051336416039548916
13,0.23837244576081085,0.9478932403725739,2.7714516598370342,5.074485733611679,0.2047284947718529,0.30362262477486746,0.9807532424360477,1.611544709536852,0.22174346686214624,1.214765151075728,1.68813470895015,0.3485735599289568,0.360424122338761,0.8320292312393517,5.732595639616716,1.5868904926607643,8.604091145004611,7.241830438299364,5.240187276446173,0.6414921832673858,1.2500443020696943,3.7350217359668894,0.8777947664422506,2.0965798641135787,3.9797121682025116,1.4265866371323985,3.185743438329889,4.437487179123653,5.795584608186023,1.7081108335074089,2.4394919437872864,1.5126859581609091,1.726892518351097,0.49158201366597554,2.08452238176379,1.870277652558484,0.1919639656891489,0.5702815607741334,3.1291917889887353,2.8627201112958867,5.0905020693476954,6.023862994729065,11.629432092938432,2.0916183726945605,0.8942503814442562,2.625753002587074,3.8254209994567194,1.7122136483611372,3.907925680885915,4.457882358733092,1.7214618001582476,0.22169824080944484,2.528603240152561,5.224735450060969,1.1963861559796438,0.38851842873063624,0.619373632962917,0.9342050440446646,0.5731000734159487,0.16678977166028588
14,2.43455445855255,0.9124833153404092,0.42602188869745794,1.8442095531705118,1.2411657536262468,0.296436514896945,2.6766914137472786,3.928036291772255,0.21387800882156818,0.4798227059936606,0.46541741781288226,1.441796987832924,1.5666494808708866,3.584108355101522,3.3956784748891597,6.38158188961854,9.847169994328912,5.6082865419692896,11.406565103476932,3.18746230394074,1.5859530108900695,2.8571395908899757,0.2697765150957647,3.6731298562778663,2.1091925349821015,0.8141418400715599,2.407511421448986,2.686718681417377,2.115877524192592,0.5811943773610323,0.9914562864062094,0.1756851212015712,2.291604629872799,0.3473791840015482,1.1257139359346644,1.9116166552206335,2.4462853526644905,1.5917056980211064,2.4386460230632103,0.6918911465112433,2.8051526521750887,5.802535002335918,9.187064535364932,1.4451379908008584,0.7996039962438094,0.9042225323477721,2.835389888052389,2.817024801789024,5.180943309602048,0.4741400177316066,2.7406918166748766,0.6091628852872925,5.67475625151161,2.9569459092864223,5.690798250806455,2.9617530531441982,0.9791640209356981,0.9342048058068241,0.573102709869395,0.16679576603925186
15,5.665990054533851,1.2329768327654334,0.44155870673064385,6.394541462858622,0.031061457363718025,2.156390204255214,0.879562600617885,2.2182152137683793,0.2835268501799,1.0526780862546443,1.2390806374068009,0.5857350552143203,1.3096478672002052,1.7620665487119695,1.280531152188869,2.5394317932051274,9.304714966235574,6.8852453824249364,11.317445718416979,7.434398203773579,2.1068807449775835,0.2543553946306076,1.1191903299194836,1.7157552486490766,7.895294714711439,4.506318582998354,0.6890528203681164,0.47635948941506256,0.19446525926655603,0.2425123219443887,0.30970111931148747,2.978695924857543,1.1070691329137217,0.25779997215267386,0.01442177389042762,1.818133484351085,0.0643345372009471,0.6976054555761403,0.8079799961250496,0.6855141296061137,0.25363032127043067,2.004978722117146,12.427631217901665,1.4159958199645213,1.672694983486778,1.931530724871677,5.157684053780173,1.6218183037473604,4.489942340972725,2.0261094015633403,1.1733472892972558,1.1310298012203688,4.6284238670162905,2.1291508051341745,1.0906098032354354,1.3764856848440208,0.8567741648703099,0.9500243690452023,0.604650158467511,0.22848257503626718
16,3.315426849560019,1.2834872058909617,0.7587035824817971,1.5853184677588144,1.9611692836896648,0.5338232255920723,1.3878568590965223,0.09902103102717426,2.2028722305278,1.5326507070037008,0.3465687669895607,0.07826594310114611,1.2309848272282768,1.1255255747969577,1.645686018866382,1.1848904174723398,5.4941451130936265,18.930429383814428,8.853100807419887,8.317019943711282,0.9747454939840657,1.0799663560572064,2.4592065264641034,1.6086074440370055,4.950481714482188,2.0583953962873256,1.500546940396684,1.6040147376375087,0.20441978450066575,1.3667215846267624,0.32569364885635205,1.6061301525059017,1.6090752422833816,0.5472574761955503,0.521037166049673,0.13392918261285391,1.758797239482788,0.8429527734646813,3.6772377784887555,0.1460545578220096,1.1715849092797581,3.4499511874413598,3.411555765127756,0.8808206609720307,0.5042111743832394,3.208869121201343,0.48590850938632285,1.4373814072021451,3.559527491444579,1.850072227619908,1.7390944200482465,0.8805231804000598,2.3598839968062344,8.30419664442241,1.3535879433661198,3.816263123035237,0.5670163934418679,0.99214109692767,0.6833011753990346,0.35653893439429835
17,1.0435579217328883,0.36904329790166907,1.3784958929432352,1.6917675776809957,0.15770222502175366,0.45043177702703985,1.9415704617465428,0.056104801915989,0.6838596203568981,0.07231469539322286,0.9390692178200779,0.36561576566345355,0.27633017194534487,0.36711116470153254,1.2918963845788125,4.6728814101827805,5.990202885352069,14.649629685771492,9.86919325611663,4.622349714374649,2.268078620210353,1.9200075975011623,1.2636608681497898,7.946869841449853,2.7617400469023394,1.7246245112660419,0.10988363470043379,4.238731472827805,3.0790696692585615,3.3558611646241356,0.19293450490050648,0.6410384939613432,0.9191014295351415,1.5741846317992307,0.2686064676834296,0.2862967094279049,0.31196338463261514,0.6731193858458902,1.9095719061389511,0.47804458764641966,0.46711489018364405,1.320816998303074,5.166929370952584,1.8451554658111193,0.9886030765642416,1.741442866989522,6.541632447034036,4.056724657336483,3.2947098892065645,0.3831918217687303,0.5331542066507619,1.3464961171841663,3.3030133136555437,1.4832120290577138,0.8289205436767411,0.6194069114100985,0.10947832687091899,0.9918735609539953,0.6990077604121055,0.384458111999872
18,0.5724763885044574,0.5237119164052202,0.8123518049768974,0.5517333449220194,0.8603249172467332,1.742278085917091,0.21687602552316682,1.7789005367370496,0.04036512913886232,0.6855350539724506,0.21403141889708874,0.13337070316324945,2.542448454304191,0.7616703418521423,1.1246963886735997,4.056626494268944,4.101242337399873,11.070735956346468,12.066087516033454,6.217059945247644,4.549817155232981,3.942097254486606,3.8812415136023395,2.2110814997767867,5.922673347220352,1.8493292600003044,3.079562778875083,1.131272837886301,0.6591812258525519,1.1944574117812379,0.6518844969038039,0.25898829742387725,0.6883855988546111,0.534950062035532,1.2940411520879629,0.27679156837602875,3.1887366210512993,0.06027510985485592,3.4487481156268145,0.5583812822686881,0.30014205332830873,3.0786661235546564,3.6514389715904074,0.5463698763555422,0.9998983520816732,0.4750580541510808,0.6842393836000018,1.6497163382268165,1.2080699886857424,1.6191570134196118,1.1969318719339008,0.7000523658994579,3.365264991698013,3.123282361126474,1.1551182441810666,1.2460649020585375,0.15783894492329248,0.9785382797999399,0.7158423922635941,0.4237227720424298
19,1.03137788349915,0.27468118572656935,0.4936368386196398,1.3775297476396422,0.251363285892518,0.8418226597880797,0.04137890289139756,0.5598682690925021,0.3605157167363206,2.3246556782999024,0.8944211178054143,0.41305938208506576,1.1626910397645445,0.2787477798433498,0.7474552695780028,3.853912001984006,1.9465658678574258,9.479609052314538,10.418360813728423,11.08251751302577,6.644273365210311,5.278749452787474,5.826204780524734,0.3644865718281176,6.198238462612397,1.1623587859242444,1.276240200018855,4.0610514283471835,3.7339584382251765,1.0509610020843385,0.46585476335355036,0.9981358874123321,0.11537724719537293,1.030066031362653,1.9193265536060768,2.1075919660443936,0.32955388353449855,0.6641382583375359,1.5805713324291164,3.0759470614727626,1.055605266635734,3.7915990434867552,4.28214425696132,0.4088475144471924,0.07187926714068853,1.1354126656910812,1.4555289635935402,0.9436637064892665,2.2506754570522607,1.9974288665817663,0.9104022062700666,4.199723975828381,4.039983905055369,4.043412193910597,0.30084926641688925,0.6878485837722081,0.15805990869847747,0.9668604111190393,0.7926525028231877,0.5599301673758253
20,0.7144803382142403,0.8738350332300097,0.9549964136457647,0.840472756753991,1.617474352214296,3.397051831014489,0.2903915652188008,1.4689774196250778,0.5711738283368509,1.0022114506975308,5.153884711537896,0.10762864625074403,1.2945381108431389,0.5715210088666798,0.4398266549910377,0.6047048755528874,1.1988520385532488,6.410099055209772,16.99973396432688,6.057086542166436,8.751101474989794,5.485151961525591,4.635921184436431,0.18547256098321144,3.5311694578961017,6.4188361124541595,1.5778432692818751,4.2154718889369125,1.087746839146099,2.093845672403045,1.501020934096002,0.2945846536304768,0.6458480325964191,1.3937760401411652,0.9349385464462638,0.5768433493693713,2.378974677927142,1.2613227057311378,0.9698705090320631,0.31231714445433323,1.4659440066953655,1.3822654243955304,1.7000665548328087,0.33183091213647214,0.6223211009784871,0.9695362861834184,1.4692756423615856,1.0396031042212774,0.8820302765162448,1.1320732339192754,2.4162358532171435,3.0933688826048895,3.577825179338076,4.064091039035737,1.1116460407908877,0.8212424033065808,0.3444259751788811,0.9319788111273117,0.8405059401028037,0.667533191869202
21,1.4714003217552596,0.5683216896410231,0.7533090725262583,0.8554093710512484,2.3316276933788966,0.41290295415210765,1.4715957658635506,1.8211055437742119,0.1555505734982037,0.19363878833353937,0.4326736961484445,3.611696251541292,0.27142366309844573,0.41104650842782153,0.5130465044100584,1.2160525844253982,2.810170197375437,0.6003150050585813,9.745521295611145,12.790474137978087,9.886433973263594,2.3879756219833874,3.205733717499146,1.702105319098006,6.305875298597808,6.059244227281738,1.1920284740955847,0.5881037636603856,1.5270504993690541,0.2724660369170548,0.2547411678458152,1.139341865794389,0.7698315089696692,0.5496684469707348,1.2531269460588677,0.9136743973580241,1.2512260748945105,2.8564404935503793,2.6626549740625296,0.20888949227925666,5.888671897835203,2.4547040232927246,2.3834509968212054,1.523767866921661,2.9081139381254992,6.017361836957773,0.5053455396674548,3.8586500662869447,3.6915019595040057,0.6053684316766947,1.4222772287317649,1.5768066518491666,5.031313028206099,4.5681075427481295,1.4267112602870327,0.30808222437184385,1.011034159014722,0.8863364553797635,0.8634510500959027,0.7548851150737851
22,1.424211064273972,1.1137549722190092,3.660285754894948,0.2646128731281234,0.6382496113218624,1.560657500437936,4.046611163843024,0.04052859320958761,2.197194368236403,1.149253278698464,1.3325457585241307,1.4301071697078354,0.8323535053717934,0.2204125109540921,1.0610229590741522,0.40804248333236603,0.5510299904652222,0.5496089386498725,3.7370340428937716,3.720646388882478,7.940336462734097,6.382028507693752,8.217880097617234,1.0320453516700312,9.538402852165829,11.014965068138972,3.674833903555007,0.864018504253445,1.4162655541824687,0.4863815781604156,2.550919220633048,0.19179522911206812,1.7986764727721285,1.1101356121261792,0.5388734980276676,0.21068067930894702,0.4663508578372425,1.2564057523187908,0.5195854556988592,0.25130147907078687,1.001744578707739,1.5201784867343033,1.5236051993263189,1.3672736730611463,0.7042531509683491,0.9691632035286545,0.5089717209397547,1.4874615532228634,1.6355349416235914,1.4893777759511664,1.2958845070884186,1.0126869254316693,8.698770532182714,2.889782947205478,1.8123640520185165,0.9636729721977911,0.6929980705741465,0.8552594027606251,0.9328951672608139,0.8835846388037981
23,1.097765069177721,0.7858618736999523,0.522589034419155,2.2128661565673085,2.6026545793274938,0.13442947015740028,1.008782972505376,0.37144529192756753,0.016924834860294908,0.3104685345504017,0.25360040316690147,0.8874346214958316,1.056646578551483,0.8545629529637797,0.8506409565242137,0.7494149295506544,1.8503100476549004,2.91890760899823,2.6928925452254946,4.816769668680744,8.701693811426987,3.148051519343118,1.6201874122938358,2.3684684590055416,2.7475652439154463,8.182959645594497,3.0869692083855007,0.8417690351235618,1.6497212900238534,2.7106775936647187,1.2178474810947681,0.28993771133550045,0.11301416744235057,0.41774898963660817,1.2814636451968269,0.7686008685071604,0.9541827152913103,1.53671870752205,1.2804118692899884,0.9490318050325512,0.14900676023056764,1.009273873632899,4.246459343679199,0.4016456494012809,0.21614959431181732,1.0359867667879494,2.717837575203665,2.907516039618459,4.437069885505038,0.38678948079168574,4.778264337032223,4.66924581483062,6.387872166311737,2.9433652546672366,2.0432483109794632,0.3171865995837349,2.9287444400231695,0.8076743761361764,0.9904875205529952,1.0105571447033657
24,1.6343303933032285,1.2422190431994855,2.2212257112382585,3.0498286073698933,2.330938259607895,1.6369614165427673,0.7016276584248023,0.7678298157801818,0.2259813718582392,0.6058017915946264,1.0642861082189496,0.011985251570660455,2.0028944794648518,0.7990098250493965,3.0917930200108135,0.950103253786699,0.2185997723300246,2.792431487844468,1.1999429316479986,4.043632813794443,6.632829359838689,9.920411008893298,2.8235706424723137,3.6277160335366143,4.209153921979566,11.733094765618885,9.351852661331293,2.139686930328862,2.8313436988595932,1.8764804577957168,0.6464607687210957,3.509189266854236,3.3878041776589822,2.099531293198707,2.26419967129687,1.7134716196224211,0.44940657848737414,1.480057854428888,5.776064170662154,2.4944555538428532,0.9492316983523695,1.8697636152867987,2.5276603884420794,5.01928697624648,0.9761860694586041,0.6847361021726381,0.8531688257406778,1.2782308214557587,4.007079037673425,1.4170335683779594,2.75207616423948,6.061341894993948,2.791330879579333,1.9610995851265196,0.4140845451137447,0.02057417183786602,0.15656195983685764,0.7096736570789661,0.987526542559875,1.1646337978750847
25,0.9912971878772131,0.3590638630994882,0.948222020595004,1.754803643252835,0.12436974556533605,0.4992009962564559,2.1065294947263067,0.17216914507327905,0.005311817375634255,0.05823176046059183,1.6086085997399147,0.3403986495970714,0.7383208558225459,0.021521595941451983,0.6904270905603779,0.13642806760172146,1.347297299992866,1.4296876518917727,3.3237153175302105,2.6317077273320075,10.534662724438963,6.518968408046214,3.706609460992461,5.213111166707754,5.269844933010421,10.45836841563755,13.158097258434234,4.961645813959309,1.6485079971211904,0.8515063678826202,3.553207119295233,2.824772415534459,0.1811408250245461,1.3744573126339217,2.747407527569187,0.5557085874542992,2.1072112520457167,0.1808252257080788,1.1662345228675979,0.04205167595652608,0.6115146815735112,0.6121050718225325,0.9388851962533039,0.2723838718193986,3.900671689483076,0.521900215414326,1.6173374373619747,2.4677717362882294,1.207680828909891,0.09598578701407719,2.035872427042794,0.941647762150674,4.539107839829416,2.647589774330999,0.5020328676269957,0.14376782288050682,0.4670382264975804,0.640506550491997,0.9555035398266088,1.2715923831910674
